tx_index,host_t_s,mode,run_id,event,seq,t_us,dt_us,dacV_code,dacI_code,engV,engI,clipV,clipI,flags
289,1773423080.480485,test_sine,1,sample,285,158460,556,2048,2048,1.650000,1.650000,0,0,0
290,1773423080.480509,test_sine,1,sample,286,159016,556,1661,1661,1.338132,1.338132,0,0,0
291,1773423080.480529,test_sine,1,sample,287,159572,556,1290,1290,1.039895,1.039895,0,0,0
292,1773423080.485724,test_sine,1,sample,288,160128,556,953,953,0.768322,0.768322,0,0,0
293,1773423080.485786,test_sine,1,sample,289,160684,556,664,664,0.535283,0.535283,0,0,0
294,1773423080.485836,test_sine,1,sample,290,161240,556,436,436,0.350962,0.350962,0,0,0
295,1773423080.485867,test_sine,1,sample,291,161796,556,277,277,0.223415,0.223415,0,0,0
296,1773423080.485901,test_sine,1,sample,292,162352,556,196,196,0.158217,0.158217,0,0,0
297,1773423080.485932,test_sine,1,sample,293,162908,556,196,196,0.158217,0.158217,0,0,0
298,1773423080.485962,test_sine,1,sample,294,163464,556,277,277,0.223415,0.223415,0,0,0
299,1773423080.485990,test_sine,1,sample,295,164020,556,436,436,0.350962,0.350962,0,0,0
300,1773423080.486037,test_sine,1,sample,296,164576,556,664,664,0.535283,0.535283,0,0,0
301,1773423080.486065,test_sine,1,sample,297,165132,556,953,953,0.768322,0.768322,0,0,0
302,1773423080.486093,test_sine,1,sample,298,165688,556,1290,1290,1.039895,1.039895,0,0,0
303,1773423080.486120,test_sine,1,sample,299,166244,556,1661,1661,1.338132,1.338132,0,0,0
304,1773423080.489798,test_sine,2,sample,0,0,556,2048,2048,1.650000,1.650000,0,0,0
305,1773423080.489913,test_sine,2,sample,1,556,556,2434,2434,1.961868,1.961868,0,0,0
306,1773423080.489966,test_sine,2,sample,2,1112,556,2805,2805,2.260105,2.260105,0,0,0
307,1773423080.490003,test_sine,2,sample,3,1668,556,3142,3142,2.531678,2.531678,0,0,0
308,1773423080.490040,test_sine,2,sample,4,2224,556,3431,3431,2.764717,2.764717,0,0,0
309,1773423080.490078,test_sine,2,sample,5,2780,556,3659,3659,2.949038,2.949038,0,0,0
310,1773423080.490121,test_sine,2,sample,6,3336,556,3818,3818,3.076585,3.076585,0,0,0
311,1773423080.490159,test_sine,2,sample,7,3892,556,3899,3899,3.141783,3.141783,0,0,0
312,1773423080.490197,test_sine,2,sample,8,4448,556,3899,3899,3.141783,3.141783,0,0,0
313,1773423080.490234,test_sine,2,sample,9,5004,556,3818,3818,3.076585,3.076585,0,0,0
314,1773423080.490272,test_sine,2,sample,10,5560,556,3659,3659,2.949038,2.949038,0,0,0
315,1773423080.490310,test_sine,2,sample,11,6116,556,3431,3431,2.764717,2.764717,0,0,0
316,1773423080.490347,test_sine,2,sample,12,6672,556,3142,3142,2.531678,2.531678,0,0,0
317,1773423080.490384,test_sine,2,sample,13,7228,556,2805,2805,2.260105,2.260105,0,0,0
318,1773423080.490422,test_sine,2,sample,14,7784,556,2434,2434,1.961868,1.961868,0,0,0
319,1773423080.490475,test_sine,2,sample,15,8340,556,2048,2048,1.650000,1.650000,0,0,0
320,1773423080.490530,test_sine,2,sample,16,8896,556,1661,1661,1.338132,1.338132,0,0,0
321,1773423080.490569,test_sine,2,sample,17,9452,556,1290,1290,1.039895,1.039895,0,0,0
322,1773423080.490607,test_sine,2,sample,18,10008,556,953,953,0.768322,0.768322,0,0,0
323,1773423080.491470,test_sine,2,sample,19,10564,556,664,664,0.535283,0.535283,0,0,0
324,1773423080.491513,test_sine,2,sample,20,11120,556,436,436,0.350962,0.350962,0,0,0
325,1773423080.491551,test_sine,2,sample,21,11676,556,277,277,0.223415,0.223415,0,0,0
326,1773423080.491591,test_sine,2,sample,22,12232,556,196,196,0.158217,0.158217,0,0,0
327,1773423080.491632,test_sine,2,sample,23,12788,556,196,196,0.158217,0.158217,0,0,0
328,1773423080.491671,test_sine,2,sample,24,13344,556,277,277,0.223415,0.223415,0,0,0
329,1773423080.492782,test_sine,2,sample,25,13900,556,436,436,0.350962,0.350962,0,0,0
330,1773423080.492875,test_sine,2,sample,26,14456,556,664,664,0.535283,0.535283,0,0,0
331,1773423080.492929,test_sine,2,sample,27,15012,556,953,953,0.768322,0.768322,0,0,0
332,1773423080.492974,test_sine,2,sample,28,15568,556,1290,1290,1.039895,1.039895,0,0,0
333,1773423080.493015,test_sine,2,sample,29,16124,556,1661,1661,1.338132,1.338132,0,0,0
334,1773423080.493060,test_sine,2,sample,30,16680,556,2047,2047,1.650000,1.650000,0,0,0
335,1773423080.493100,test_sine,2,sample,31,17236,556,2434,2434,1.961868,1.961868,0,0,0
336,1773423080.500010,test_sine,2,sample,32,17792,556,2805,2805,2.260105,2.260105,0,0,0
337,1773423080.500098,test_sine,2,sample,33,18348,556,3142,3142,2.531678,2.531678,0,0,0
338,1773423080.500160,test_sine,2,sample,34,18904,556,3431,3431,2.764717,2.764717,0,0,0
339,1773423080.500260,test_sine,2,sample,35,19460,556,3659,3659,2.949038,2.949038,0,0,0
340,1773423080.500307,test_sine,2,sample,36,20016,556,3818,3818,3.076585,3.076585,0,0,0
341,1773423080.500351,test_sine,2,sample,37,20572,556,3899,3899,3.141783,3.141783,0,0,0
342,1773423080.500396,test_sine,2,sample,38,21128,556,3899,3899,3.141783,3.141783,0,0,0
343,1773423080.500440,test_sine,2,sample,39,21684,556,3818,3818,3.076585,3.076585,0,0,0
344,1773423080.500506,test_sine,2,sample,40,22240,556,3659,3659,2.949038,2.949038,0,0,0
345,1773423080.500551,test_sine,2,sample,41,22796,556,3431,3431,2.764717,2.764717,0,0,0
346,1773423080.500791,test_sine,2,sample,42,23352,556,3142,3142,2.531678,2.531678,0,0,0
347,1773423080.500884,test_sine,2,sample,43,23908,556,2805,2805,2.260105,2.260105,0,0,0
348,1773423080.500921,test_sine,2,sample,44,24464,556,2434,2434,1.961868,1.961868,0,0,0
349,1773423080.500950,test_sine,2,sample,45,25020,556,2048,2048,1.650000,1.650000,0,0,0
350,1773423080.500975,test_sine,2,sample,46,25576,556,1661,1661,1.338132,1.338132,0,0,0
351,1773423080.501000,test_sine,2,sample,47,26132,556,1290,1290,1.039895,1.039895,0,0,0
352,1773423080.501045,test_sine,2,sample,48,26688,556,953,953,0.768322,0.768322,0,0,0
353,1773423080.501070,test_sine,2,sample,49,27244,556,664,664,0.535283,0.535283,0,0,0
354,1773423080.501097,test_sine,2,sample,50,27800,556,436,436,0.350962,0.350962,0,0,0
355,1773423080.501119,test_sine,2,sample,51,28356,556,277,277,0.223415,0.223415,0,0,0
356,1773423080.501147,test_sine,2,sample,52,28912,556,196,196,0.158217,0.158217,0,0,0
357,1773423080.501174,test_sine,2,sample,53,29468,556,196,196,0.158217,0.158217,0,0,0
358,1773423080.501676,test_sine,2,sample,54,30024,556,277,277,0.223415,0.223415,0,0,0
359,1773423080.501794,test_sine,2,sample,55,30580,556,436,436,0.350962,0.350962,0,0,0
360,1773423080.501832,test_sine,2,sample,56,31136,556,664,664,0.535283,0.535283,0,0,0
361,1773423080.502189,test_sine,2,sample,57,31692,556,953,953,0.768322,0.768322,0,0,0
362,1773423080.502206,test_sine,2,sample,58,32248,556,1290,1290,1.039895,1.039895,0,0,0
363,1773423080.504111,test_sine,2,sample,59,32804,556,1661,1661,1.338132,1.338132,0,0,0
364,1773423080.504129,test_sine,2,sample,60,33360,556,2047,2047,1.650000,1.650000,0,0,0
365,1773423080.504135,test_sine,2,sample,61,33916,556,2434,2434,1.961868,1.961868,0,0,0
366,1773423080.504140,test_sine,2,sample,62,34472,556,2805,2805,2.260105,2.260105,0,0,0
367,1773423080.504143,test_sine,2,sample,63,35028,556,3142,3142,2.531678,2.531678,0,0,0
368,1773423080.509783,test_sine,2,sample,64,35584,556,3431,3431,2.764717,2.764717,0,0,0
369,1773423080.509813,test_sine,2,sample,65,36140,556,3659,3659,2.949038,2.949038,0,0,0
370,1773423080.509843,test_sine,2,sample,66,36696,556,3818,3818,3.076585,3.076585,0,0,0
371,1773423080.509856,test_sine,2,sample,67,37252,556,3899,3899,3.141783,3.141783,0,0,0
372,1773423080.509867,test_sine,2,sample,68,37808,556,3899,3899,3.141783,3.141783,0,0,0
373,1773423080.509879,test_sine,2,sample,69,38364,556,3818,3818,3.076585,3.076585,0,0,0
374,1773423080.509890,test_sine,2,sample,70,38920,556,3659,3659,2.949038,2.949038,0,0,0
375,1773423080.509902,test_sine,2,sample,71,39476,556,3431,3431,2.764717,2.764717,0,0,0
376,1773423080.509914,test_sine,2,sample,72,40032,556,3142,3142,2.531678,2.531678,0,0,0
377,1773423080.509926,test_sine,2,sample,73,40588,556,2805,2805,2.260105,2.260105,0,0,0
378,1773423080.509954,test_sine,2,sample,74,41144,556,2434,2434,1.961868,1.961868,0,0,0
379,1773423080.509967,test_sine,2,sample,75,41700,556,2048,2048,1.650000,1.650000,0,0,0
380,1773423080.509979,test_sine,2,sample,76,42256,556,1661,1661,1.338132,1.338132,0,0,0
381,1773423080.509990,test_sine,2,sample,77,42812,556,1290,1290,1.039895,1.039895,0,0,0
382,1773423080.510001,test_sine,2,sample,78,43368,556,953,953,0.768322,0.768322,0,0,0
383,1773423080.510013,test_sine,2,sample,79,43924,556,664,664,0.535283,0.535283,0,0,0
384,1773423080.510025,test_sine,2,sample,80,44480,556,436,436,0.350962,0.350962,0,0,0
385,1773423080.510232,test_sine,2,sample,81,45036,556,277,277,0.223415,0.223415,0,0,0
386,1773423080.512711,test_sine,2,sample,82,45592,556,196,196,0.158217,0.158217,0,0,0
387,1773423080.512773,test_sine,2,sample,83,46148,556,196,196,0.158217,0.158217,0,0,0
388,1773423080.512797,test_sine,2,sample,84,46704,556,277,277,0.223415,0.223415,0,0,0
389,1773423080.512815,test_sine,2,sample,85,47260,556,436,436,0.350962,0.350962,0,0,0
390,1773423080.512831,test_sine,2,sample,86,47816,556,664,664,0.535283,0.535283,0,0,0
391,1773423080.512844,test_sine,2,sample,87,48372,556,953,953,0.768322,0.768322,0,0,0
392,1773423080.512860,test_sine,2,sample,88,48928,556,1290,1290,1.039895,1.039895,0,0,0
393,1773423080.512875,test_sine,2,sample,89,49484,556,1661,1661,1.338132,1.338132,0,0,0
394,1773423080.512888,test_sine,2,sample,90,50040,556,2047,2047,1.650000,1.650000,0,0,0
395,1773423080.512902,test_sine,2,sample,91,50596,556,2434,2434,1.961868,1.961868,0,0,0
396,1773423080.512915,test_sine,2,sample,92,51152,556,2805,2805,2.260105,2.260105,0,0,0
397,1773423080.512928,test_sine,2,sample,93,51708,556,3142,3142,2.531678,2.531678,0,0,0
398,1773423080.512955,test_sine,2,sample,94,52264,556,3431,3431,2.764717,2.764717,0,0,0
399,1773423080.512968,test_sine,2,sample,95,52820,556,3659,3659,2.949038,2.949038,0,0,0
400,1773423080.519863,test_sine,2,sample,96,53376,556,3818,3818,3.076585,3.076585,0,0,0
401,1773423080.519924,test_sine,2,sample,97,53932,556,3899,3899,3.141783,3.141783,0,0,0
402,1773423080.519966,test_sine,2,sample,98,54488,556,3899,3899,3.141783,3.141783,0,0,0
403,1773423080.519990,test_sine,2,sample,99,55044,556,3818,3818,3.076585,3.076585,0,0,0
404,1773423080.520013,test_sine,2,sample,100,55600,556,3659,3659,2.949038,2.949038,0,0,0
405,1773423080.520036,test_sine,2,sample,101,56156,556,3431,3431,2.764717,2.764717,0,0,0
406,1773423080.520059,test_sine,2,sample,102,56712,556,3142,3142,2.531678,2.531678,0,0,0
407,1773423080.520082,test_sine,2,sample,103,57268,556,2805,2805,2.260105,2.260105,0,0,0
408,1773423080.520104,test_sine,2,sample,104,57824,556,2434,2434,1.961868,1.961868,0,0,0
409,1773423080.520129,test_sine,2,sample,105,58380,556,2048,2048,1.650000,1.650000,0,0,0
410,1773423080.520153,test_sine,2,sample,106,58936,556,1661,1661,1.338132,1.338132,0,0,0
411,1773423080.520175,test_sine,2,sample,107,59492,556,1290,1290,1.039895,1.039895,0,0,0
412,1773423080.520197,test_sine,2,sample,108,60048,556,953,953,0.768322,0.768322,0,0,0
413,1773423080.520220,test_sine,2,sample,109,60604,556,664,664,0.535283,0.535283,0,0,0
414,1773423080.520244,test_sine,2,sample,110,61160,556,436,436,0.350962,0.350962,0,0,0
415,1773423080.520267,test_sine,2,sample,111,61716,556,277,277,0.223415,0.223415,0,0,0
416,1773423080.520313,test_sine,2,sample,112,62272,556,196,196,0.158217,0.158217,0,0,0
417,1773423080.520349,test_sine,2,sample,113,62828,556,196,196,0.158217,0.158217,0,0,0
418,1773423080.520539,test_sine,2,sample,114,63384,556,277,277,0.223415,0.223415,0,0,0
419,1773423080.520565,test_sine,2,sample,115,63940,556,436,436,0.350962,0.350962,0,0,0
420,1773423080.520586,test_sine,2,sample,116,64496,556,664,664,0.535283,0.535283,0,0,0
421,1773423080.520609,test_sine,2,sample,117,65052,556,953,953,0.768322,0.768322,0,0,0
422,1773423080.522089,test_sine,2,sample,118,65608,556,1290,1290,1.039895,1.039895,0,0,0
423,1773423080.522114,test_sine,2,sample,119,66164,556,1661,1661,1.338132,1.338132,0,0,0
424,1773423080.522136,test_sine,2,sample,120,66720,556,2047,2047,1.650000,1.650000,0,0,0
425,1773423080.522159,test_sine,2,sample,121,67276,556,2434,2434,1.961868,1.961868,0,0,0
426,1773423080.522182,test_sine,2,sample,122,67832,556,2805,2805,2.260105,2.260105,0,0,0
427,1773423080.522204,test_sine,2,sample,123,68388,556,3142,3142,2.531678,2.531678,0,0,0
428,1773423080.522228,test_sine,2,sample,124,68944,556,3431,3431,2.764717,2.764717,0,0,0
429,1773423080.522250,test_sine,2,sample,125,69500,556,3659,3659,2.949038,2.949038,0,0,0
430,1773423080.522840,test_sine,2,sample,126,70056,556,3818,3818,3.076585,3.076585,0,0,0
431,1773423080.522871,test_sine,2,sample,127,70612,556,3899,3899,3.141783,3.141783,0,0,0
432,1773423080.529664,test_sine,2,sample,128,71168,556,3899,3899,3.141783,3.141783,0,0,0
433,1773423080.529693,test_sine,2,sample,129,71724,556,3818,3818,3.076585,3.076585,0,0,0
434,1773423080.529721,test_sine,2,sample,130,72280,556,3659,3659,2.949038,2.949038,0,0,0
435,1773423080.529736,test_sine,2,sample,131,72836,556,3431,3431,2.764717,2.764717,0,0,0
436,1773423080.529752,test_sine,2,sample,132,73392,556,3142,3142,2.531678,2.531678,0,0,0
437,1773423080.529776,test_sine,2,sample,133,73948,556,2805,2805,2.260105,2.260105,0,0,0
438,1773423080.529792,test_sine,2,sample,134,74504,556,2434,2434,1.961868,1.961868,0,0,0
439,1773423080.529808,test_sine,2,sample,135,75060,556,2048,2048,1.650000,1.650000,0,0,0
440,1773423080.529825,test_sine,2,sample,136,75616,556,1661,1661,1.338132,1.338132,0,0,0
441,1773423080.529841,test_sine,2,sample,137,76172,556,1290,1290,1.039895,1.039895,0,0,0
442,1773423080.529857,test_sine,2,sample,138,76728,556,953,953,0.768322,0.768322,0,0,0
443,1773423080.529873,test_sine,2,sample,139,77284,556,664,664,0.535283,0.535283,0,0,0
444,1773423080.529888,test_sine,2,sample,140,77840,556,436,436,0.350962,0.350962,0,0,0
445,1773423080.529904,test_sine,2,sample,141,78396,556,277,277,0.223415,0.223415,0,0,0
446,1773423080.529923,test_sine,2,sample,142,78952,556,196,196,0.158217,0.158217,0,0,0
447,1773423080.529942,test_sine,2,sample,143,79508,556,196,196,0.158217,0.158217,0,0,0
448,1773423080.529958,test_sine,2,sample,144,80064,556,277,277,0.223415,0.223415,0,0,0
449,1773423080.530113,test_sine,2,sample,145,80620,556,436,436,0.350962,0.350962,0,0,0
450,1773423080.531908,test_sine,2,sample,146,81176,556,664,664,0.535283,0.535283,0,0,0
451,1773423080.531935,test_sine,2,sample,147,81732,556,953,953,0.768322,0.768322,0,0,0
452,1773423080.531948,test_sine,2,sample,148,82288,556,1290,1290,1.039895,1.039895,0,0,0
453,1773423080.531960,test_sine,2,sample,149,82844,556,1661,1661,1.338132,1.338132,0,0,0
454,1773423080.531972,test_sine,2,sample,150,83400,556,2047,2047,1.650000,1.650000,0,0,0
455,1773423080.531984,test_sine,2,sample,151,83956,556,2434,2434,1.961868,1.961868,0,0,0
456,1773423080.531999,test_sine,2,sample,152,84512,556,2805,2805,2.260105,2.260105,0,0,0
457,1773423080.532012,test_sine,2,sample,153,85068,556,3142,3142,2.531678,2.531678,0,0,0
458,1773423080.532025,test_sine,2,sample,154,85624,556,3431,3431,2.764717,2.764717,0,0,0
459,1773423080.532037,test_sine,2,sample,155,86180,556,3659,3659,2.949038,2.949038,0,0,0
460,1773423080.533061,test_sine,2,sample,156,86736,556,3818,3818,3.076585,3.076585,0,0,0
461,1773423080.533079,test_sine,2,sample,157,87292,556,3899,3899,3.141783,3.141783,0,0,0
462,1773423080.533089,test_sine,2,sample,158,87848,556,3899,3899,3.141783,3.141783,0,0,0
463,1773423080.533098,test_sine,2,sample,159,88404,556,3818,3818,3.076585,3.076585,0,0,0
464,1773423080.538706,test_sine,2,sample,160,88960,556,3659,3659,2.949038,2.949038,0,0,0
465,1773423080.538712,test_sine,2,sample,161,89516,556,3431,3431,2.764717,2.764717,0,0,0
466,1773423080.538716,test_sine,2,sample,162,90072,556,3142,3142,2.531678,2.531678,0,0,0
467,1773423080.538719,test_sine,2,sample,163,90628,556,2805,2805,2.260105,2.260105,0,0,0
468,1773423080.538723,test_sine,2,sample,164,91184,556,2434,2434,1.961868,1.961868,0,0,0
469,1773423080.538727,test_sine,2,sample,165,91740,556,2048,2048,1.650000,1.650000,0,0,0
470,1773423080.538730,test_sine,2,sample,166,92296,556,1661,1661,1.338132,1.338132,0,0,0
471,1773423080.538734,test_sine,2,sample,167,92852,556,1290,1290,1.039895,1.039895,0,0,0
472,1773423080.538738,test_sine,2,sample,168,93408,556,953,953,0.768322,0.768322,0,0,0
473,1773423080.538742,test_sine,2,sample,169,93964,556,664,664,0.535283,0.535283,0,0,0
474,1773423080.538746,test_sine,2,sample,170,94520,556,436,436,0.350962,0.350962,0,0,0
475,1773423080.538749,test_sine,2,sample,171,95076,556,277,277,0.223415,0.223415,0,0,0
476,1773423080.538755,test_sine,2,sample,172,95632,556,196,196,0.158217,0.158217,0,0,0
477,1773423080.538759,test_sine,2,sample,173,96188,556,196,196,0.158217,0.158217,0,0,0
478,1773423080.538763,test_sine,2,sample,174,96744,556,277,277,0.223415,0.223415,0,0,0
479,1773423080.538766,test_sine,2,sample,175,97300,556,436,436,0.350962,0.350962,0,0,0
480,1773423080.538966,test_sine,2,sample,176,97856,556,664,664,0.535283,0.535283,0,0,0
481,1773423080.540024,test_sine,2,sample,177,98412,556,953,953,0.768322,0.768322,0,0,0
482,1773423080.540038,test_sine,2,sample,178,98968,556,1290,1290,1.039895,1.039895,0,0,0
483,1773423080.540042,test_sine,2,sample,179,99524,556,1661,1661,1.338132,1.338132,0,0,0
484,1773423080.540045,test_sine,2,sample,180,100080,556,2047,2047,1.650000,1.650000,0,0,0
485,1773423080.540049,test_sine,2,sample,181,100636,556,2434,2434,1.961868,1.961868,0,0,0
486,1773423080.540052,test_sine,2,sample,182,101192,556,2805,2805,2.260105,2.260105,0,0,0
487,1773423080.541954,test_sine,2,sample,183,101748,556,3142,3142,2.531678,2.531678,0,0,0
488,1773423080.541978,test_sine,2,sample,184,102304,556,3431,3431,2.764717,2.764717,0,0,0
489,1773423080.541982,test_sine,2,sample,185,102860,556,3659,3659,2.949038,2.949038,0,0,0
490,1773423080.541986,test_sine,2,sample,186,103416,556,3818,3818,3.076585,3.076585,0,0,0
491,1773423080.541990,test_sine,2,sample,187,103972,556,3899,3899,3.141783,3.141783,0,0,0
492,1773423080.541994,test_sine,2,sample,188,104528,556,3899,3899,3.141783,3.141783,0,0,0
493,1773423080.541998,test_sine,2,sample,189,105084,556,3818,3818,3.076585,3.076585,0,0,0
494,1773423080.542002,test_sine,2,sample,190,105640,556,3659,3659,2.949038,2.949038,0,0,0
495,1773423080.542007,test_sine,2,sample,191,106196,556,3431,3431,2.764717,2.764717,0,0,0
496,1773423080.547718,test_sine,2,sample,192,106752,556,3142,3142,2.531678,2.531678,0,0,0
497,1773423080.547728,test_sine,2,sample,193,107308,556,2805,2805,2.260105,2.260105,0,0,0
498,1773423080.547734,test_sine,2,sample,194,107864,556,2434,2434,1.961868,1.961868,0,0,0
499,1773423080.547741,test_sine,2,sample,195,108420,556,2048,2048,1.650000,1.650000,0,0,0
500,1773423080.547748,test_sine,2,sample,196,108976,556,1661,1661,1.338132,1.338132,0,0,0
501,1773423080.547755,test_sine,2,sample,197,109532,556,1290,1290,1.039895,1.039895,0,0,0
502,1773423080.547761,test_sine,2,sample,198,110088,556,953,953,0.768322,0.768322,0,0,0
503,1773423080.547768,test_sine,2,sample,199,110644,556,664,664,0.535283,0.535283,0,0,0
504,1773423080.547777,test_sine,2,sample,200,111200,556,436,436,0.350962,0.350962,0,0,0
505,1773423080.547784,test_sine,2,sample,201,111756,556,277,277,0.223415,0.223415,0,0,0
506,1773423080.547791,test_sine,2,sample,202,112312,556,196,196,0.158217,0.158217,0,0,0
