sample_number,timestamp_ticks,dt_us,flags,dac0_code,dac1_code,dac2_code,dac3_code,dac0_src_channel,dac0_src_name,dac0_unit,dac0_real_value,dac0_fullscale,dac1_src_channel,dac1_src_name,dac1_unit,dac1_real_value,dac1_fullscale,dac2_src_channel,dac2_src_name,dac2_unit,dac2_real_value,dac2_fullscale,dac3_src_channel,dac3_src_name,dac3_unit,dac3_real_value,dac3_fullscale
1740,869498,500,0,1672,2044,2048,2048,1,VCY,kV,-34.593889000000004,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1741,869998,500,0,1590,2046,2048,2048,1,VCY,kV,-42.166073000000004,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1742,870498,500,0,1536,2046,2048,2048,1,VCY,kV,-47.142952,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1743,870998,500,0,1498,2046,2048,2048,1,VCY,kV,-50.68478,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1744,871498,500,0,1472,2046,2048,2048,1,VCY,kV,-53.066354000000004,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1745,871998,500,0,1457,2044,2048,2048,1,VCY,kV,-54.379273000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1746,872498,500,0,1469,2038,2048,2048,1,VCY,kV,-53.341151,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1747,872998,500,0,1503,2046,2048,2048,1,VCY,kV,-50.165719,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1748,873498,500,0,1564,2044,2048,2048,1,VCY,kV,-44.57818,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1749,873998,500,0,1633,2044,2048,2048,1,VCY,kV,-38.196783,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1750,874498,500,0,1718,2042,2048,2048,1,VCY,kV,-30.380335000000002,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1751,874998,500,0,1812,2044,2048,2048,1,VCY,kV,-21.770029,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1752,875498,500,0,1914,2046,2048,2048,1,VCY,kV,-12.304799000000001,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1753,875998,500,0,2018,2042,2048,2048,1,VCY,kV,-2.717437,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1754,876498,500,0,2124,2044,2048,2048,1,VCY,kV,7.02259,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1755,876998,500,0,2229,2048,2048,2048,1,VCY,kV,16.701551000000002,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1756,877498,500,0,2337,2044,2048,2048,1,VCY,kV,26.624776,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1757,877998,500,0,2432,2046,2048,2048,1,VCY,kV,35.357214,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1758,878498,500,0,2509,2042,2048,2048,1,VCY,kV,42.410337,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1759,878998,500,0,2561,2040,2048,2048,1,VCY,kV,47.265084,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1760,879498,500,0,2602,2044,2048,2048,1,VCY,kV,51.020643,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1761,879998,500,0,2629,2048,2048,2048,1,VCY,kV,53.493816,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1762,880498,500,0,2640,2048,2048,2048,1,VCY,kV,54.501405000000005,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1763,880998,500,0,2625,2046,2048,2048,1,VCY,kV,53.157953,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1764,881498,500,0,2586,2048,2048,2048,1,VCY,kV,49.493993,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1765,881998,500,0,2528,2048,2048,2048,1,VCY,kV,44.242317,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1766,882498,500,0,2458,2042,2048,2048,1,VCY,kV,37.738788,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1767,882998,500,0,2373,2048,2048,2048,1,VCY,kV,29.952873,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1768,883498,500,0,2278,2040,2048,2048,1,VCY,kV,21.189902,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1769,883998,500,0,2177,2044,2048,2048,1,VCY,kV,11.877337,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1770,884498,500,0,2075,2042,2048,2048,1,VCY,kV,2.503706,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1771,884998,500,0,1972,2046,2048,2048,1,VCY,kV,-6.961524,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1772,885498,500,0,1864,2046,2048,2048,1,VCY,kV,-16.945815,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1773,885998,500,0,1761,2044,2048,2048,1,VCY,kV,-26.441578,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1774,886498,500,0,1670,2042,2048,2048,1,VCY,kV,-34.80762,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1775,886998,500,0,1600,2048,2048,2048,1,VCY,kV,-41.21955,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1776,887498,500,0,1550,2044,2048,2048,1,VCY,kV,-45.860566,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1777,887998,500,0,1512,2044,2048,2048,1,VCY,kV,-49.371861,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1778,888498,500,0,1484,2044,2048,2048,1,VCY,kV,-51.936633,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1779,888998,500,0,1479,2050,2048,2048,1,VCY,kV,-52.364095,188.571808,2,ICW,A,1.526642,1604.500742,,,,,,,,,,
1780,889498,500,0,1497,2042,2048,2048,1,VCY,kV,-50.776379,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1781,889998,500,0,1541,2046,2048,2048,1,VCY,kV,-46.71549,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1782,890498,500,0,1596,2048,2048,2048,1,VCY,kV,-41.616479,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1783,890998,500,0,1667,2044,2048,2048,1,VCY,kV,-35.051884,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1784,891498,500,0,1750,2040,2048,2048,1,VCY,kV,-27.4797,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1785,891998,500,0,1845,2046,2048,2048,1,VCY,kV,-18.686196,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1786,892498,500,0,1941,2046,2048,2048,1,VCY,kV,-9.862159,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1787,892998,500,0,2039,2044,2048,2048,1,VCY,kV,-0.854924,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1788,893498,500,0,2139,2046,2048,2048,1,VCY,kV,8.335509,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1789,893998,500,0,2244,2044,2048,2048,1,VCY,kV,18.01447,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1790,894498,500,0,2340,2042,2048,2048,1,VCY,kV,26.899573,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1791,894998,500,0,2424,2044,2048,2048,1,VCY,kV,34.654955,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1792,895498,500,0,2484,2046,2048,2048,1,VCY,kV,40.150895,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1793,895998,500,0,2529,2044,2048,2048,1,VCY,kV,44.303383000000004,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1794,896498,500,0,2563,2046,2048,2048,1,VCY,kV,47.417749,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1795,896998,500,0,2585,2044,2048,2048,1,VCY,kV,49.463460000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1796,897498,500,0,2582,2044,2048,2048,1,VCY,kV,49.188663,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1797,897998,500,0,2560,2044,2048,2048,1,VCY,kV,47.142952,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1798,898498,500,0,2512,2046,2048,2048,1,VCY,kV,42.685134000000005,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1799,898998,500,0,2455,2044,2048,2048,1,VCY,kV,37.494524,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1800,899498,500,0,2383,2044,2048,2048,1,VCY,kV,30.807797,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1801,899998,500,0,2300,2044,2048,2048,1,VCY,kV,23.205080000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1802,900498,500,0,2208,2040,2048,2048,1,VCY,kV,14.747439,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1803,900998,500,0,2115,2044,2048,2048,1,VCY,kV,6.198199,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1804,901498,500,0,2021,2048,2048,2048,1,VCY,kV,-2.503706,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1805,901998,500,0,1924,2046,2048,2048,1,VCY,kV,-11.388809,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1806,902498,500,0,1825,2048,2048,2048,1,VCY,kV,-20.487643000000002,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1807,902998,500,0,1736,2046,2048,2048,1,VCY,kV,-28.731553,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1808,903498,500,0,1664,2046,2048,2048,1,VCY,kV,-35.357214,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1809,903998,500,0,1615,2042,2048,2048,1,VCY,kV,-39.906631000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1810,904498,500,0,1576,2046,2048,2048,1,VCY,kV,-43.417926,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1811,904998,500,0,1549,2046,2048,2048,1,VCY,kV,-45.952165,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1812,905498,500,0,1536,2048,2048,2048,1,VCY,kV,-47.112419,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1813,905998,500,0,1546,2042,2048,2048,1,VCY,kV,-46.196429,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1814,906498,500,0,1580,2044,2048,2048,1,VCY,kV,-43.05153,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1815,906998,500,0,1633,2048,2048,2048,1,VCY,kV,-38.227316,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1816,907498,500,0,1695,2044,2048,2048,1,VCY,kV,-32.517645,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1817,907998,500,0,1771,2046,2048,2048,1,VCY,kV,-25.525588000000003,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1818,908498,500,0,1855,2048,2048,2048,1,VCY,kV,-17.739673,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1819,908998,500,0,1944,2046,2048,2048,1,VCY,kV,-9.556829,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1820,909498,500,0,2036,2044,2048,2048,1,VCY,kV,-1.099188,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1821,909998,500,0,2127,2044,2048,2048,1,VCY,kV,7.2973870000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1822,910498,500,0,2224,2044,2048,2048,1,VCY,kV,16.213023,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1823,910998,500,0,2316,2046,2048,2048,1,VCY,kV,24.670664000000002,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1824,911498,500,0,2398,2042,2048,2048,1,VCY,kV,32.181782,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1825,911998,500,0,2456,2046,2048,2048,1,VCY,kV,37.55559,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1826,912498,500,0,2498,2048,2048,2048,1,VCY,kV,41.463814,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1827,912998,500,0,2529,2040,2048,2048,1,VCY,kV,44.27285,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1828,913498,500,0,2549,2048,2048,2048,1,VCY,kV,46.165896000000004,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1829,913998,500,0,2549,2040,2048,2048,1,VCY,kV,46.135363000000005,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1830,914498,500,0,2529,2042,2048,2048,1,VCY,kV,44.333916,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1831,914998,500,0,2483,2040,2048,2048,1,VCY,kV,40.028763000000005,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1832,915498,500,0,2427,2042,2048,2048,1,VCY,kV,34.929752,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1833,915998,500,0,2357,2046,2048,2048,1,VCY,kV,28.426223,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1834,916498,500,0,2277,2044,2048,2048,1,VCY,kV,21.128836,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1835,916998,500,0,2187,2038,2048,2048,1,VCY,kV,12.793327,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1836,917498,500,0,2097,2044,2048,2048,1,VCY,kV,4.549417,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1837,917998,500,0,2005,2046,2048,2048,1,VCY,kV,-3.999823,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1838,918498,500,0,1915,2046,2048,2048,1,VCY,kV,-12.274266,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1839,918998,500,0,1818,2046,2048,2048,1,VCY,kV,-21.220435000000002,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1840,919498,500,0,1730,2046,2048,2048,1,VCY,kV,-29.311680000000003,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1841,919998,500,0,1655,2046,2048,2048,1,VCY,kV,-36.212138,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1842,920498,500,0,1606,2046,2048,2048,1,VCY,kV,-40.700489000000005,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1843,920998,500,0,1571,2046,2048,2048,1,VCY,kV,-43.936987,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1844,921498,500,0,1548,2046,2048,2048,1,VCY,kV,-46.074297,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1845,921998,500,0,1534,2048,2048,2048,1,VCY,kV,-47.32615,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1846,922498,500,0,1544,2044,2048,2048,1,VCY,kV,-46.410160000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1847,922998,500,0,1576,2046,2048,2048,1,VCY,kV,-43.417926,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1848,923498,500,0,1631,2048,2048,2048,1,VCY,kV,-38.379981,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1849,923998,500,0,1694,2048,2048,2048,1,VCY,kV,-32.609244000000004,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1850,924498,500,0,1771,2050,2048,2048,1,VCY,kV,-25.464522000000002,188.571808,2,ICW,A,1.526642,1604.500742,,,,,,,,,,
1851,924998,500,0,1856,2048,2048,2048,1,VCY,kV,-17.648074,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1852,925498,500,0,1951,2040,2048,2048,1,VCY,kV,-8.946169000000001,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1853,925998,500,0,2044,2044,2048,2048,1,VCY,kV,-0.366396,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1854,926498,500,0,2138,2044,2048,2048,1,VCY,kV,8.24391,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1855,926998,500,0,2232,2046,2048,2048,1,VCY,kV,16.915282,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1856,927498,500,0,2330,2044,2048,2048,1,VCY,kV,25.922517000000003,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1857,927998,500,0,2414,2042,2048,2048,1,VCY,kV,33.677899000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1858,928498,500,0,2480,2042,2048,2048,1,VCY,kV,39.815032,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1859,928998,500,0,2523,2044,2048,2048,1,VCY,kV,43.692723,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1860,929498,500,0,2554,2050,2048,2048,1,VCY,kV,46.562825000000004,188.571808,2,ICW,A,1.526642,1604.500742,,,,,,,,,,
1861,929998,500,0,2574,2046,2048,2048,1,VCY,kV,48.425338,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1862,930498,500,0,2579,2044,2048,2048,1,VCY,kV,48.913866,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1863,930998,500,0,2560,2042,2048,2048,1,VCY,kV,47.142952,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1864,931498,500,0,2518,2046,2048,2048,1,VCY,kV,43.234728000000004,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1865,931998,500,0,2458,2044,2048,2048,1,VCY,kV,37.769321,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1866,932498,500,0,2388,2046,2048,2048,1,VCY,kV,31.326858,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1867,932998,500,0,2306,2042,2048,2048,1,VCY,kV,23.754674,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1868,933498,500,0,2213,2044,2048,2048,1,VCY,kV,15.235967,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1869,933998,500,0,2118,2046,2048,2048,1,VCY,kV,6.442463,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1870,934498,500,0,2021,2046,2048,2048,1,VCY,kV,-2.473173,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1871,934998,500,0,1926,2042,2048,2048,1,VCY,kV,-11.205611000000001,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1872,935498,500,0,1826,2046,2048,2048,1,VCY,kV,-20.396044,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1873,935998,500,0,1731,2046,2048,2048,1,VCY,kV,-29.220081,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1874,936498,500,0,1649,2042,2048,2048,1,VCY,kV,-36.731199000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1875,936998,500,0,1590,2054,2048,2048,1,VCY,kV,-42.196606,188.571808,2,ICW,A,4.579926,1604.500742,,,,,,,,,,
1876,937498,500,0,1549,2044,2048,2048,1,VCY,kV,-45.982698,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1877,937998,500,0,1521,2044,2048,2048,1,VCY,kV,-48.516937,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1878,938498,500,0,1504,2048,2048,2048,1,VCY,kV,-50.07412,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1879,938998,500,0,1507,2046,2048,2048,1,VCY,kV,-49.799323,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1880,939498,500,0,1532,2046,2048,2048,1,VCY,kV,-47.509348,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1881,939998,500,0,1584,2044,2048,2048,1,VCY,kV,-42.7462,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1882,940498,500,0,1645,2046,2048,2048,1,VCY,kV,-37.128128000000004,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1883,940998,500,0,1721,2044,2048,2048,1,VCY,kV,-30.075005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1884,941498,500,0,1808,2048,2048,2048,1,VCY,kV,-22.136425,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1885,941998,500,0,1904,2046,2048,2048,1,VCY,kV,-13.251322,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1886,942498,500,0,2000,2044,2048,2048,1,VCY,kV,-4.396752,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1887,942998,500,0,2098,2046,2048,2048,1,VCY,kV,4.57995,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1888,943498,500,0,2194,2050,2048,2048,1,VCY,kV,13.465053000000001,188.571808,2,ICW,A,1.526642,1604.500742,,,,,,,,,,
1889,943998,500,0,2297,2044,2048,2048,1,VCY,kV,22.89975,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1890,944498,500,0,2391,2044,2048,2048,1,VCY,kV,31.540589,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1891,944998,500,0,2468,2046,2048,2048,1,VCY,kV,38.715844000000004,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1892,945498,500,0,2521,2046,2048,2048,1,VCY,kV,43.509525000000004,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1893,945998,500,0,2558,2044,2048,2048,1,VCY,kV,46.959754000000004,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1894,946498,500,0,2584,2042,2048,2048,1,VCY,kV,49.310795,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1895,946998,500,0,2599,2048,2048,2048,1,VCY,kV,50.715313,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1896,947498,500,0,2588,2042,2048,2048,1,VCY,kV,49.738257000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1897,947998,500,0,2556,2046,2048,2048,1,VCY,kV,46.746023,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1898,948498,500,0,2499,2044,2048,2048,1,VCY,kV,41.555413,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1899,948998,500,0,2436,2044,2048,2048,1,VCY,kV,35.693077,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1900,949498,500,0,2354,2044,2048,2048,1,VCY,kV,28.212492,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1901,949998,500,0,2267,2046,2048,2048,1,VCY,kV,20.121247,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1902,950498,500,0,2169,2044,2048,2048,1,VCY,kV,11.144545,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1903,950998,500,0,2072,2046,2048,2048,1,VCY,kV,2.198376,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1904,951498,500,0,1974,2046,2048,2048,1,VCY,kV,-6.808859,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1905,951998,500,0,1876,2044,2048,2048,1,VCY,kV,-15.87716,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1906,952498,500,0,1774,2046,2048,2048,1,VCY,kV,-25.220258,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1907,952998,500,0,1685,2042,2048,2048,1,VCY,kV,-33.433635,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1908,953498,500,0,1615,2044,2048,2048,1,VCY,kV,-39.876098,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1909,953998,500,0,1568,2046,2048,2048,1,VCY,kV,-44.211784,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1910,954498,500,0,1533,2044,2048,2048,1,VCY,kV,-47.387216,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1911,954998,500,0,1509,2046,2048,2048,1,VCY,kV,-49.585592,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1912,955498,500,0,1503,2044,2048,2048,1,VCY,kV,-50.226785,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1913,955998,500,0,1519,2044,2048,2048,1,VCY,kV,-48.669602000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1914,956498,500,0,1561,2044,2048,2048,1,VCY,kV,-44.88351,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1915,956998,500,0,1618,2044,2048,2048,1,VCY,kV,-39.570768,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1916,957498,500,0,1687,2042,2048,2048,1,VCY,kV,-33.250437,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1917,957998,500,0,1769,2048,2048,2048,1,VCY,kV,-25.64772,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1918,958498,500,0,1862,2044,2048,2048,1,VCY,kV,-17.159546,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1919,958998,500,0,1957,2048,2048,2048,1,VCY,kV,-8.335509,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1920,959498,500,0,2055,2044,2048,2048,1,VCY,kV,0.641193,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1921,959998,500,0,2150,2044,2048,2048,1,VCY,kV,9.434697,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1922,960498,500,0,2252,2044,2048,2048,1,VCY,kV,18.777795,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1923,960998,500,0,2348,2044,2048,2048,1,VCY,kV,27.662898000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1924,961498,500,0,2434,2042,2048,2048,1,VCY,kV,35.540412,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1925,961998,500,0,2495,2042,2048,2048,1,VCY,kV,41.127951,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1926,962498,500,0,2536,2046,2048,2048,1,VCY,kV,44.975109,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1927,962998,500,0,2566,2044,2048,2048,1,VCY,kV,47.692546,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1928,963498,500,0,2587,2038,2048,2048,1,VCY,kV,49.616125000000004,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1929,963998,500,0,2586,2042,2048,2048,1,VCY,kV,49.555059,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1930,964498,500,0,2562,2044,2048,2048,1,VCY,kV,47.32615,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
