sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI,state
1767,3572500,500,2200,2048,2007,1889,1.755000,1.656000,0,0,FULL
1768,3573000,500,2156,2040,1962,1898,1.727000,1.658000,0,0,FULL
1769,3573500,500,2108,2044,1925,1888,1.690000,1.667000,0,0,FULL
1770,3574000,500,2060,2042,1879,1886,1.650000,1.672000,0,0,FULL
1771,3574500,500,2012,2046,1827,1882,1.614000,1.666000,0,0,FULL
1772,3575000,500,1961,2046,1787,1890,1.584000,1.661000,0,0,FULL
1773,3575500,500,1913,2044,1735,1898,1.538000,1.663000,0,0,FULL
1774,3576000,500,1870,2042,1696,1893,1.508000,1.662000,0,0,FULL
1775,3576500,500,1837,2048,1664,1898,1.487000,1.676000,0,0,FULL
1776,3577000,500,1813,2044,1633,1890,1.466000,1.659000,0,0,FULL
1777,3577500,500,1796,2044,1622,1890,1.449000,1.661000,0,0,FULL
1778,3578000,500,1782,2044,1612,1892,1.439000,1.660000,0,0,FULL
1779,3578500,500,1780,2049,1615,1885,1.431000,1.662000,0,0,FULL
1780,3579000,500,1788,2042,1611,1891,1.444000,1.661000,0,0,FULL
1781,3579500,500,1809,2046,1635,1898,1.461000,1.669000,0,0,FULL
1782,3580000,500,1835,2048,1667,1893,1.479000,1.666000,0,0,FULL
1783,3580500,500,1869,2044,1687,1887,1.508000,1.663000,0,0,FULL
1784,3581000,500,1907,2040,1722,1892,1.533000,1.667000,0,0,FULL
1785,3581500,500,1952,2046,1769,1897,1.572000,1.667000,0,0,FULL
1786,3582000,500,1997,2046,1811,1882,1.599000,1.664000,0,0,FULL
1787,3582500,500,2043,2044,1865,1879,1.635000,1.672000,0,0,FULL
1788,3583000,500,2090,2046,1906,1894,1.674000,1.664000,0,0,FULL
1789,3583500,500,2139,2044,1949,1891,1.711000,1.669000,0,0,FULL
1790,3584000,500,2185,2042,1999,1893,1.748000,1.663000,0,0,FULL
1791,3584500,500,2224,2044,2031,1879,1.778000,1.668000,0,0,FULL
1792,3585000,500,2252,2046,2064,1904,1.802000,1.661000,0,0,FULL
1793,3585500,500,2274,2044,2077,1887,1.810000,1.666000,0,0,FULL
1794,3586000,500,2290,2046,2098,1894,1.831000,1.662000,0,0,FULL
1795,3586500,500,2300,2044,2111,1889,1.843000,1.657000,0,0,FULL
1796,3587000,500,2299,2044,2111,1889,1.839000,1.665000,0,0,FULL
1797,3587500,500,2288,2044,2100,1886,1.832000,1.668000,0,0,FULL
1798,3588000,500,2265,2046,2077,1895,1.814000,1.665000,0,0,FULL
1799,3588500,500,2239,2044,2045,1894,1.790000,1.676000,0,0,FULL
1800,3589000,500,2205,2044,2010,1879,1.753000,1.669000,0,0,FULL
1801,3589500,500,2166,2044,1970,1904,1.732000,1.670000,0,0,FULL
1802,3590000,500,2123,2040,1934,1887,1.701000,1.662000,0,0,FULL
1803,3590500,500,2079,2044,1894,1893,1.664000,1.667000,0,0,FULL
1804,3591000,500,2035,2048,1851,1903,1.633000,1.668000,0,0,FULL
1805,3591500,500,1989,2046,1818,1885,1.597000,1.677000,0,0,FULL
1806,3592000,500,1943,2048,1765,1861,1.564000,1.672000,0,0,FULL
1807,3592500,500,1901,2046,1725,1894,1.533000,1.669000,0,0,FULL
1808,3593000,500,1867,2046,1685,1889,1.502000,1.667000,0,0,FULL
1809,3593500,500,1844,2042,1662,1902,1.488000,1.664000,0,0,FULL
1810,3594000,500,1826,2046,1659,1886,1.480000,1.654000,0,0,FULL
1811,3594500,500,1813,2046,1646,1879,1.461000,1.667000,0,0,FULL
1812,3595000,500,1807,2048,1631,1894,1.458000,1.668000,0,0,FULL
1813,3595500,500,1812,2042,1638,1890,1.468000,1.669000,0,0,FULL
1814,3596000,500,1828,2044,1657,1885,1.472000,1.678000,0,0,FULL
1815,3596500,500,1852,2048,1677,1893,1.487000,1.674000,0,0,FULL
1816,3597000,500,1882,2044,1707,1890,1.509000,1.665000,0,0,FULL
1817,3597500,500,1917,2046,1734,1901,1.547000,1.661000,0,0,FULL
1818,3598000,500,1957,2048,1779,1890,1.566000,1.656000,0,0,FULL
1819,3598500,500,1999,2046,1814,1897,1.601000,1.656000,0,0,FULL
1820,3599000,500,2042,2044,1851,1890,1.639000,1.669000,0,0,FULL
1821,3599500,500,2085,2044,1901,1895,1.676000,1.667000,0,0,FULL
1822,3600000,500,2130,2044,1950,1886,1.714000,1.665000,0,0,FULL
1823,3600500,500,2173,2046,1997,1905,1.740000,1.667000,0,0,FULL
1824,3601000,500,2212,2042,2022,1891,1.769000,1.660000,0,0,FULL
1825,3601500,500,2239,2046,2038,1895,1.791000,1.668000,0,0,FULL
1826,3602000,500,2259,2048,2077,1903,1.802000,1.664000,0,0,FULL
1827,3602500,500,2273,2040,2082,1892,1.814000,1.650000,0,0,FULL
1828,3603000,500,2283,2048,2092,1897,1.828000,1.671000,0,0,FULL
1829,3603500,500,2283,2040,2093,1887,1.826000,1.660000,0,0,FULL
1830,3604000,500,2274,2042,2083,1887,1.819000,1.677000,0,0,FULL
1831,3604500,500,2252,2040,2047,1893,1.805000,1.655000,0,0,FULL
1832,3605000,500,2226,2042,2039,1889,1.781000,1.661000,0,0,FULL
1833,3605500,500,2193,2046,2000,1900,1.753000,1.669000,0,0,FULL
1834,3606000,500,2155,2044,1969,1885,1.725000,1.665000,0,0,FULL
1835,3606500,500,2113,2039,1926,1881,1.689000,1.658000,0,0,FULL
1836,3607000,500,2071,2044,1889,1886,1.659000,1.662000,0,0,FULL
1837,3607500,500,2027,2046,1840,1897,1.625000,1.669000,0,0,FULL
1838,3608000,500,1985,2046,1807,1889,1.586000,1.673000,0,0,FULL
1839,3608500,500,1939,2046,1763,1887,1.557000,1.682000,0,0,FULL
1840,3609000,500,1898,2046,1719,1879,1.525000,1.661000,0,0,FULL
1841,3609500,500,1863,2046,1685,1893,1.499000,1.664000,0,0,FULL
1842,3610000,500,1840,2046,1663,1897,1.483000,1.678000,0,0,FULL
1843,3610500,500,1823,2046,1649,1894,1.477000,1.672000,0,0,FULL
1844,3611000,500,1812,2046,1635,1894,1.459000,1.667000,0,0,FULL
1845,3611500,500,1806,2048,1634,1895,1.458000,1.676000,0,0,FULL
1846,3612000,500,1811,2044,1640,1887,1.462000,1.667000,0,0,FULL
1847,3612500,500,1826,2046,1636,1887,1.470000,1.661000,0,0,FULL
1848,3613000,500,1852,2048,1682,1887,1.495000,1.653000,0,0,FULL
1849,3613500,500,1881,2048,1707,1895,1.519000,1.677000,0,0,FULL
1850,3614000,500,1918,2049,1741,1894,1.542000,1.657000,0,0,FULL
1851,3614500,500,1957,2048,1774,1888,1.570000,1.668000,0,0,FULL
1852,3615000,500,2002,2040,1822,1882,1.599000,1.657000,0,0,FULL
1853,3615500,500,2046,2044,1862,1892,1.638000,1.667000,0,0,FULL
1854,3616000,500,2090,2044,1906,1893,1.674000,1.663000,0,0,FULL
1855,3616500,500,2134,2046,1943,1898,1.715000,1.654000,0,0,FULL
1856,3617000,500,2180,2044,1988,1890,1.749000,1.667000,0,0,FULL
1857,3617500,500,2219,2042,2029,1890,1.771000,1.661000,0,0,FULL
1858,3618000,500,2251,2042,2065,1888,1.805000,1.659000,0,0,FULL
1859,3618500,500,2270,2044,2081,1879,1.815000,1.658000,0,0,FULL
1860,3619000,500,2285,2049,2083,1889,1.825000,1.665000,0,0,FULL
1861,3619500,500,2295,2046,2100,1898,1.833000,1.664000,0,0,FULL
1862,3620000,500,2297,2044,2101,1895,1.838000,1.670000,0,0,FULL
1863,3620500,500,2288,2042,2097,1879,1.826000,1.653000,0,0,FULL
1864,3621000,500,2268,2046,2083,1894,1.807000,1.653000,0,0,FULL
1865,3621500,500,2240,2044,2055,1903,1.785000,1.652000,0,0,FULL
1866,3622000,500,2207,2046,2016,1889,1.769000,1.678000,0,0,FULL
1867,3622500,500,2169,2042,1984,1888,1.728000,1.655000,0,0,FULL
1868,3623000,500,2125,2044,1950,1899,1.700000,1.656000,0,0,FULL
1869,3623500,500,2080,2046,1893,1895,1.674000,1.666000,0,0,FULL
1870,3624000,500,2035,2046,1847,1898,1.630000,1.670000,0,0,FULL
1871,3624500,500,1990,2042,1807,1887,1.601000,1.664000,0,0,FULL
1872,3625000,500,1943,2046,1757,1899,1.557000,1.682000,0,0,FULL
1873,3625500,500,1898,2046,1726,1894,1.525000,1.665000,0,0,FULL
1874,3626000,500,1860,2042,1682,1886,1.495000,1.659000,0,0,FULL
1875,3626500,500,1832,2053,1660,1907,1.478000,1.680000,0,0,FULL
1876,3627000,500,1813,2044,1648,1894,1.461000,1.672000,0,0,FULL
1877,3627500,500,1800,2044,1631,1893,1.446000,1.667000,0,0,FULL
1878,3628000,500,1792,2048,1626,1899,1.446000,1.670000,0,0,FULL
1879,3628500,500,1793,2046,1617,1893,1.445000,1.665000,0,0,FULL
1880,3629000,500,1805,2046,1627,1895,1.447000,1.662000,0,0,FULL
1881,3629500,500,1829,2044,1655,1878,1.469000,1.658000,0,0,FULL
1882,3630000,500,1858,2046,1680,1895,1.495000,1.669000,0,0,FULL
1883,3630500,500,1894,2044,1719,1890,1.523000,1.665000,0,0,FULL
1884,3631000,500,1935,2048,1765,1909,1.555000,1.655000,0,0,FULL
1885,3631500,500,1980,2046,1792,1893,1.591000,1.671000,0,0,FULL
1886,3632000,500,2025,2044,1841,1895,1.629000,1.667000,0,0,FULL
1887,3632500,500,2071,2046,1888,1892,1.659000,1.665000,0,0,FULL
1888,3633000,500,2116,2049,1931,1894,1.696000,1.665000,0,0,FULL
1889,3633500,500,2164,2044,1973,1883,1.731000,1.669000,0,0,FULL
1890,3634000,500,2208,2044,2010,1893,1.763000,1.674000,0,0,FULL
1891,3634500,500,2245,2046,2054,1892,1.791000,1.671000,0,0,FULL
1892,3635000,500,2270,2046,2082,1878,1.820000,1.670000,0,0,FULL
1893,3635500,500,2287,2044,2096,1884,1.829000,1.674000,0,0,FULL
1894,3636000,500,2299,2042,2110,1893,1.842000,1.665000,0,0,FULL
1895,3636500,500,2306,2048,2114,1901,1.843000,1.665000,0,0,FULL
1896,3637000,500,2301,2042,2112,1888,1.831000,1.665000,0,0,FULL
1897,3637500,500,2286,2046,2096,1894,1.823000,1.681000,0,0,FULL
1898,3638000,500,2260,2044,2068,1887,1.805000,1.663000,0,0,FULL
1899,3638500,500,2230,2044,2035,1890,1.779000,1.665000,0,0,FULL
1900,3639000,500,2191,2044,2006,1881,1.753000,1.689000,0,0,FULL
1901,3639500,500,2150,2046,1967,1894,1.725000,1.670000,0,0,FULL
1902,3640000,500,2104,2044,1921,1887,1.686000,1.670000,0,0,FULL
1903,3640500,500,2059,2046,1874,1897,1.654000,1.664000,0,0,FULL
1904,3641000,500,2013,2046,1826,1895,1.620000,1.656000,0,0,FULL
1905,3641500,500,1966,2044,1781,1902,1.585000,1.665000,0,0,FULL
1906,3642000,500,1919,2046,1735,1882,1.546000,1.661000,0,0,FULL
1907,3642500,500,1877,2042,1702,1889,1.512000,1.666000,0,0,FULL
1908,3643000,500,1844,2044,1664,1891,1.492000,1.665000,0,0,FULL
1909,3643500,500,1822,2046,1650,1887,1.469000,1.675000,0,0,FULL
1910,3644000,500,1806,2044,1635,1874,1.456000,1.662000,0,0,FULL
1911,3644500,500,1794,2046,1628,1893,1.446000,1.666000,0,0,FULL
1912,3645000,500,1791,2044,1616,1890,1.446000,1.663000,0,0,FULL
1913,3645500,500,1799,2044,1622,1872,1.451000,1.670000,0,0,FULL
1914,3646000,500,1818,2044,1647,1897,1.464000,1.666000,0,0,FULL
1915,3646500,500,1846,2044,1669,1891,1.491000,1.661000,0,0,FULL
1916,3647000,500,1878,2042,1702,1890,1.513000,1.667000,0,0,FULL
1917,3647500,500,1917,2048,1745,1900,1.533000,1.678000,0,0,FULL
1918,3648000,500,1960,2044,1777,1889,1.581000,1.658000,0,0,FULL
1919,3648500,500,2005,2048,1818,1895,1.614000,1.667000,0,0,FULL
